지점코드,사업장명,도로명전체주소,소재지전화,좌표정보y(epsg5174),좌표정보x(epsg5174)
4220,으뜸 대동물 병원,충청북도 청주시 흥덕구 오송읍 오송2길 8,,345624.1597,229174.8427
4221,청주지웰동물병원,충청북도 청주시 흥덕구 대농로 70 (복대동),239-7575,349010.7253,238392.3747
4222,오창동물병원,충청북도 청주시 청원구 오창읍 오창시내5길 5,217-2069,360172.6988,240666.9003
4223,서울동물병원,충청북도 청주시 청원구 오창읍 오창시내4길 7-1,217-9721,360162.7237,240712.2568
4224,중부동물병원,충청북도 단양군 단양읍 삼봉로 319,,387943.7156,321825.6753
4225,현대동물병원,경기도 동두천시 큰시장로 42 (생연동),865-5393,488656.337,204601.4856
4226,경기동물병원,경기도 동두천시 중앙로 229 (생연동),865-2137,488837.1106,204580.9228
4227,통일동물병원,경기도 동두천시 중앙로 226 (생연동),862-5151,488783.0588,204603.0108
4228,엘케이동물의료센터,충청북도 청주시 상당구 중고개로 191 (용암동),043-288-7599,346780.2853,245918.521
4229,24시청주나음동물메디컬,"충청북도 청주시 상당구 1순환로 1233, 106,107, 108호 (용암동)",-7016,345214.1851,244938.9969
4230,윤후동물병원,"경기도 동두천시 중앙로 125 (지행동, 영스포렉스 101호)",031-864-0075,487797.2499,204477.9383
4231,제일동물병원,충청북도 청주시 상당구 단재로 26 (석교동),256-3309,347297.173,243992.3544
4232,한국동물병원,충청북도 청주시 상당구 상당로 15-1 (남문로1가),432213815,347716.4413,243834.0698
4233,우리동물병원,충청북도 청주시 상당구 중고개로 305 (금천동),432237582,347649.8595,245233.8243
4234,러브펫동물병원,경기도 동두천시 평화로2169번길 21 (송내동),031-868-0275,486451.3184,204589.2176
4235,세림동물병원,"충청북도 청주시 상당구 산성로116번길 25, 상가동 101호 (용담동, 부영아파트5단지)",432867582,348169.1326,245205.3184
4236,도도동물병원,충청북도 청주시 상당구 월평로 151-1 (용암동),432948855,345742.2518,244828.1909
4237,이즈동물병원,충청북도 청주시 상당구 용암북로 154 (용암동),293-0075,346899.2683,245916.5796
4238,메인동물병원,충청북도 청주시 청원구 오창읍 중심상업1로 46-17,,357170.4119,238155.7128
4239,티플러스동물메디컬센터,"충청북도 청주시 청원구 1순환로 148, 201호 (율량동)",,351599.224,244292.5925
4240,다나동물병원,"충청북도 청주시 청원구 오창읍 양청택지2길 45, 가담향빌(지하) 102호",,357627.3073,237486.869
4241,웰니스동물병원,"충청북도 청주시 청원구 오창읍 중심상업1로 8-11, 홈플러스오창점 2층",,356944.1282,238188.1276
4242,정동물병원,충청북도 청주시 청원구 충청대로 97 (율량동),043-256-2551,351676.2991,243995.3558
4243,명성동물병원,충청북도 청주시 상당구 미원면 미원시내2길 39,043-283-7583,348312.29,258488.5841
4244,청주랜드관리사업소(동물원),충청북도 청주시 상당구 명암로 171 (명암동),,350112.4484,246114.8095
4245,협성동물병원,충청북도 청주시 상당구 남일면 단재로 509,237-3319,342871.8342,245495.0973
4246,캣앤독동물병원,충청북도 청주시 흥덕구 풍산로 59 (가경동),237-7852,347491.4818,238991.7147
4247,충북동물병원,충청북도 청주시 흥덕구 사직대로 18 (복대동),271-7348,348182.9935,240114.8248
4248,세솔동물병원,"충청북도 청주시 서원구 두꺼비로 46-1, 101호 (산남동)",294-7582,345618.9707,241566.7674
4249,고려동물메디컬센터,충청북도 청주시 서원구 사직대로 246 (사직동),(043)268-5677,348337.9207,242369.0512
4250,청주24시동물병원,충청북도 청주시 서원구 사직대로 256 (사직동),,348334.1284,242490.4085
4251,강내동물병원,충청북도 청주시 흥덕구 강내면 가로수로 540-1,233-2145,346953.5419,232151.8606
4252,우리동물병원,충청북도 청주시 흥덕구 옥산면 옥산시내4길 23-2,260-1684,351461.0794,233408.9983
4253,블루동물종합병원,충청북도 청주시 흥덕구 풍산로33번길 4 (가경동),235-0094,347385.7664,238757.6695
4254,서원동물병원,충청북도 청주시 흥덕구 가로수로 1358 (복대동),043-231-6972,348119.2292,239659.4984
4255,한빛동물병원,세종특별자치시 금남면 용포로 72,,329364.4636,225141.4808
4256,명 축산동물병원,세종특별자치시 조치원읍 새내6길 35,,344212.0442,226817.0028
4257,열린동물병원,"세종특별자치시 조치원읍 세종로 2282, 213호",044-865-5187,343360.1259,226080.2812
4258,행복한동물병원,충청북도 청주시 흥덕구 복대로 136 (복대동),043-233-7582,347567.4671,239389.2102
4259,충북야생동물센터,충청북도 청주시 청원구 오창읍 양청4길 45,216-3328,358731.0459,239032.4069
4260,24시청주i동물병원,충청북도 청주시 청원구 충청대로 103 (율량동),043)214-9975,351742.8081,244001.6764
4261,스타동물병원,충청북도 청주시 청원구 오창읍 양청택지로 119 (스튜디오),043-211-9669,357240.3602,237611.2558
4262,수 동물병원,"충청북도 청주시 서원구 모충로3번길 81 (개신동, 한진아파트 상가 110호)",275-8275,347547.1671,241338.687
4263,진천동물병원,충청북도 진천군 진천읍 원덕로 261,,373497.0507,238818.6663
4264,오수의과동물병원,"충청북도 진천군 진천읍 원덕로 342, 원주민부동산",,372892.2282,240029.6087
4265,진천축산업협동조합동물병원,충청북도 진천군 진천읍 중앙서로 53 (진천축산농협),043)533-8109,372697.8042,239361.7373
4266,그린벨 이콰인 동물병원,"충청북도 진천군 진천읍 원덕로 375, 1층 3,4호",,373252.3647,240020.8635
4267,수제가축병원,경기도 동두천시 중앙로217번길 8 (생연동),031-861-2328,488719.2282,204530.7261
4268,한마음 동물병원,충청북도 진천군 덕산읍 용몽로 34,,378883.0342,245502.0437
4269,다솜동물병원,"충청북도 진천군 진천읍 중앙동로 21, 2층",533-0935,372355.8919,239508.8479
4270,산남동물병원,"충청북도 청주시 서원구 산남로 64, 104호 (산남동,앤젤변호사빌딩)",,345681.1497,241707.1659
4271,충북대학교 동물병원,충청북도 청주시 서원구 충대로 1 (개신동),(043)261-3220,347566.8663,241002.5703
4272,에이스동물병원,충청북도 청주시 서원구 복대로 11 (개신동),238-0055,346433.3139,239819.2023
4273,충주동물병원,충청북도 충주시 중앙로 34 (문화동),043-844-6766,386084.6832,282481.5892
4274,박동물병원,"충청북도 충주시 국원대로 262, 1층 (금릉동)",,388548.2035,282591.7586
4275,충주축협동물병원,충청북도 충주시 예성로 256 (교현동),043-850-7555,386797.8824,283223.2816
4276,정종합동물병원,"충청북도 충주시 지현천변1길 57 (지현동, 정종합동물병원)",,385677.451,282833.9158
4277,현대동물병원,충청북도 충주시 번영대로 144 (연수동),043-851-3040,387660.9557,283021.5228
4278,가인동물병원,충청북도 충주시 계명대로 155 (연수동),,387176.1232,282896.1092
4279,보드미동물병원,충청북도 충주시 국원대로 108 (교현동),043-843-0075,387016.9406,282608.8255
4280,연기동물병원,세종특별자치시 조치원읍 조치원로 61-1,,344652.8807,227064.9266
4281,한우동물병원,세종특별자치시 조치원읍 조치원로 56,,344584.7022,227031.7587
4282,세종동물병원,"세종특별자치시 연서면 도신고복로 1207, (출장진료전문)",041-864-0448,343525.2544,223320.8704
4283,조치원동물병원,세종특별자치시 조치원읍 조치원9길 16,865-2380,344695.005,227035.0026
4284,세종종합동물병원,세종특별자치시 조치원읍 죽림로 60,044-868-8275,343474.499,226608.9945
4285,보광동물병원,"세종특별자치시 조치원읍 충현로 159, 107호 (욱일아파트)",044-862-5852,344640.2855,226143.1541
4286,다정한동물메디컬센터,"세종특별자치시 다정1길 23, 이도빌딩 (다정동)",044-864-7579,333139.2691,221058.5015
4287,성원동물병원,"세종특별자치시 연서면 당산로 286, 상가동 103호",044-867-4830,339751.7629,224857.7417
4288,세종동물의료센터,"세종특별자치시 한누리대로 157, 금강프라자 (나성동)",044-863-7578,330955.9277,223450.464
4289,큰동물병원,충청북도 충주시 주덕읍 신덕로 1364-1,,386174.7635,270802.5883
4290,애플동물병원,"충청북도 충주시 계명대로 15, 하나빌딩 (칠금동)",043-911-8275,387185.9517,281503.3551
4291,햇살가득동물병원,세종특별자치시 보듬3로 38 (도담동),044-865-7975,334585.8899,222806.3222
4292,서울동물의료센터,세종특별자치시 보듬7로 78 (아름동),448657005,335430.5959,222379.8907
4293,뮤동물병원,"세종특별자치시 노을1로 16 (한솔동, 첫마을2단지)",044-868-2542,331095.3316,223277.3941
4294,다온동물병원,"세종특별자치시 한누리대로 2012, 코끼리타워 (소담동)",448657579,331630.0964,226798.9388
4295,티어하임 동물병원,"세종특별자치시 새롬중앙로 47, 세움빌딩 (새롬동)",044-868-0264,331570.6548,222409.3636
4296,착한동물병원,세종특별자치시 조치원읍 세종로 2335,044-868-7583,343880.6364,225938.8587
4297,고운동물병원,"세종특별자치시 마음로 241, 고운드림55 1~2층 (고운동)",044-865-9575,335306.7952,220734.159
4298,열린동물병원,충청북도 충주시 금릉로 78 (교현동),043-857-0075,387388.3315,282240.5968
4299,중앙동물의료센터,"충청북도 충주시 국원대로 131, 1층 (교현동)",043-852-8875,387250.3901,282555.4433
4300,문동물병원(출장진료전문병원),"충청북도 충주시 대소원면 용관길 16, 1층",,384805.7977,277597.5669
4301,마리동물병원,"경기도 고양시 일산서구 현중로 29, 탄현마을2단지 (탄현동)",9130182,465705.7013,179394.5501
4302,강남동물병원,"경기도 고양시 일산동구 위시티로 75, 풍산트윈시티 115호 (식사동)",031-906-7575,464065.9207,183267.9232
4303,아마존,경기도 고양시 덕양구 중앙로558번길 21 (행신동),031-972-7582,458048.9742,185447.4261
4304,작은 친구 동물병원,"경기도 고양시 덕양구 토당로42번길 13-15, 능곡역프라자 103호 (토당동)",031-970-9204,457573.4025,184137.4911
4305,워리워리,경기도 고양시 일산서구 일산로635번길 8-21 (대화동),,464398.6442,178507.6517
4306,더독,경기도 고양시 일산동구 고봉로278번길 16 (중산동),031-977-0154,464559.9841,180390.9569
4307,해맑은 동물병원,,031-924-0075,465462.1498,179054.6606
4308,산들동물병원,경기도 고양시 일산동구 고봉로 250 (중산동),976-7585,464405.9668,180391.6905
4309,토베스트 동물병원,경기도 고양시 일산동구 일산로441번길 15-19 (정발산동),,463360.8229,180354.2714
4310,풍동 라파엘 동물병원,"경기도 고양시 일산동구 숲속마을로 50-76, 중앙프라자 204,205호 (풍동)",,462835.4955,182186.6845
4311,피그만클리닉,"경기도 고양시 덕양구 삼송로 222, 헤리엇오피스 310호 (삼송동)",,461186.0016,191025.0106
4312,펫피아 동물병원,경기도 고양시 덕양구 충경로 45 (행신동),,457050.11,185338.6812
4313,올리브동물병원,"경기도 고양시 일산동구 중앙로 1130, C동 107호 (마두동, 강촌마을6단지아파트)",031-908-7582,460835.8507,180539.609
4314,탑케어동물의료원,"경기도 고양시 덕양구 화신로272번길 5, 2,3층 (화정동)",1666-7501,458778.5228,185013.7034
4315,풍동동물병원,"경기도 고양시 일산동구 숲속마을로 48 (풍동, 신성프라자)",,462804.2993,182103.4885
4316,자유로 동물병원,"경기도 고양시 일산서구 대화로 120, 자유로프라자 (대화동)",,463060.185,176474.1799
4317,Dr. dog 동물영상의료센터,경기도 고양시 일산동구 일산로394번길 5-11 (정발산동),932-0075~6,463166.4891,180629.3582
4318,일산시티 동물의료센터,"경기도 고양시 일산동구 무궁화로 8-28, 삼성메르헨하우스 102-2,103호 (장항동)",031-932-0085,461999.5353,179323.4934
4319,통일로 동물병원,경기도 고양시 덕양구 통일로 730 (관산동),070-7720-4934,465060.588,188408.7593
4320,토론토 동물병원,경기도 고양시 일산서구 대산로212번길 8-12 (대화동),923-7533,464008.4242,178398.2868
4321,수 동물병원,"경기도 고양시 일산동구 호수로 662, 삼성라끄빌 101호 (장항동)",031-900-8875,462085.1275,179257.2614
4322,애니웰 동물병원,"경기도 고양시 일산동구 장백로 13, 성우아뜨리움오피스텔 110호 (백석동)",,459748.4885,181390.5083
4323,초원동물병원,"경기도 고양시 일산서구 일산로 589, 현대프라자 (일산동)",,464162.9633,178994.545
4324,탄현 동물병원,"경기도 고양시 일산서구 일현로 131, 105호 (탄현동)",,466268.2597,179251.2561
4325,위시티 동물병원,,031-969-9369,,
4326,봄빛동물병원,경기도 고양시 일산동구 강송로87번길 8-10 (백석동),031-912-9465,460612.855,181252.81
4327,Helix ADI Center : 헬릭스 영상진단센터,"경기도 고양시 덕양구 중앙로 439, 2층 205~6호 (행신동)",031-978-7575,457257.5321,186358.4458
4328,고양동물병원,"경기도 고양시 덕양구 혜음로 8, 삼라마이다스프라자 113, 114, 305, 306호 (고양동)",031-964-7599,466525.0815,191272.2379
4329,스마트동물병원,경기도 고양시 일산동구 호수로 678 (장항동),031-913-8820,462185.7801,179178.9797
4330,365 신원당 동물병원,"경기도 고양시 덕양구 호국로790번길 88 (성사동, 신원당동물병원)",,461353.3724,185847.302
4331,민동물병원,경기도 고양시 덕양구 호국로 778-6 (성사동),,461481.8022,185427.6873
4332,이창훈 동물병원,경기도 고양시 일산동구 무궁화로141번길 7-9 (정발산동),,463031.6088,180202.5605
4333,신일산동물병원,"경기도 고양시 일산동구 강송로 180, 백마프라자 (마두동)",9046681,461406.4732,180842.0862
4334,시민종합동물병원,경기도 고양시 일산서구 대산로 126 (주엽동),911-7346,463622.125,179089.635
4335,화정동물병원,경기도 고양시 덕양구 은빛로29번길 46 (화정동),,459754.585,185110.31
4336,가람동물병원,"경기도 고양시 일산동구 강석로 156, 강촌마을7단지 (마두동)",031-906-0976,461366.248,180429.5949
4337,디엔씨,"경기도 고양시 덕양구 중앙로 550, 106호 (행신동, 삼일프라자)",9780075,457917.4048,185472.5443
4338,하노버,"경기도 고양시 일산서구 중앙로 1470, 문촌마을 복합상가 (주엽동)",9193567,463365.6236,178529.1368
